source_table,source_rows,group_by,group_value,column,n,mean,median,min,max
results/baseline_one_to_one_metrics_20260510/metrics.csv,8,label,ours_pyrite_lattice,faces,1,226088.0,226088.0,226088.0,226088.0
results/baseline_one_to_one_metrics_20260510/metrics.csv,8,label,ours_pyrite_lattice,component_count,1,50396.0,50396.0,50396.0,50396.0
results/baseline_one_to_one_metrics_20260510/metrics.csv,8,label,ours_pyrite_lattice,welded_component_count,1,1.0,1.0,1.0,1.0
results/baseline_one_to_one_metrics_20260510/metrics.csv,8,label,ours_pyrite_lattice,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/baseline_one_to_one_metrics_20260510/metrics.csv,8,label,ours_pyrite_lattice,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/baseline_one_to_one_metrics_20260510/metrics.csv,8,label,ours_pyrite_lattice,surface_area_est,1,7.720903,7.720903,7.720903,7.720903
results/baseline_one_to_one_metrics_20260510/metrics.csv,8,label,ours_pyrite_lattice,bbox_volume,1,0.781959,0.781959,0.781959,0.781959
results/baseline_one_to_one_metrics_20260510/metrics.csv,8,label,ours_vine_root,vertices,1,39704.0,39704.0,39704.0,39704.0
results/baseline_one_to_one_metrics_20260510/metrics.csv,8,label,ours_vine_root,faces,1,29496.0,29496.0,29496.0,29496.0
results/baseline_one_to_one_metrics_20260510/metrics.csv,8,label,ours_vine_root,component_count,1,5641.0,5641.0,5641.0,5641.0
results/baseline_one_to_one_metrics_20260510/metrics.csv,8,label,ours_vine_root,welded_component_count,1,1.0,1.0,1.0,1.0
results/baseline_one_to_one_metrics_20260510/metrics.csv,8,label,ours_vine_root,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/baseline_one_to_one_metrics_20260510/metrics.csv,8,label,ours_vine_root,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/baseline_one_to_one_metrics_20260510/metrics.csv,8,label,ours_vine_root,surface_area_est,1,1.095995,1.095995,1.095995,1.095995
results/baseline_one_to_one_metrics_20260510/metrics.csv,8,label,ours_vine_root,bbox_volume,1,0.312788,0.312788,0.312788,0.312788
results/baseline_one_to_one_metrics_20260510/metrics.csv,8,label,ours_vine_stage5,vertices,1,647958.0,647958.0,647958.0,647958.0
results/baseline_one_to_one_metrics_20260510/metrics.csv,8,label,ours_vine_stage5,faces,1,455964.0,455964.0,455964.0,455964.0
results/baseline_one_to_one_metrics_20260510/metrics.csv,8,label,ours_vine_stage5,component_count,1,113957.0,113957.0,113957.0,113957.0
results/baseline_one_to_one_metrics_20260510/metrics.csv,8,label,ours_vine_stage5,welded_component_count,1,20.0,20.0,20.0,20.0
results/baseline_one_to_one_metrics_20260510/metrics.csv,8,label,ours_vine_stage5,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/baseline_one_to_one_metrics_20260510/metrics.csv,8,label,ours_vine_stage5,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/baseline_one_to_one_metrics_20260510/metrics.csv,8,label,ours_vine_stage5,surface_area_est,1,1.870678,1.870678,1.870678,1.870678
results/baseline_one_to_one_metrics_20260510/metrics.csv,8,label,ours_vine_stage5,bbox_volume,1,0.490183,0.490183,0.490183,0.490183
results/baseline_one_to_one_metrics_20260510/metrics.csv,8,label,sc_tree_canopy_baseline,vertices,1,44960.0,44960.0,44960.0,44960.0
results/baseline_one_to_one_metrics_20260510/metrics.csv,8,label,sc_tree_canopy_baseline,faces,1,31700.0,31700.0,31700.0,31700.0
results/baseline_one_to_one_metrics_20260510/metrics.csv,8,label,sc_tree_canopy_baseline,component_count,1,6630.0,6630.0,6630.0,6630.0
results/baseline_one_to_one_metrics_20260510/metrics.csv,8,label,sc_tree_canopy_baseline,welded_component_count,1,627.0,627.0,627.0,627.0
results/baseline_one_to_one_metrics_20260510/metrics.csv,8,label,sc_tree_canopy_baseline,largest_occupancy_component_ratio_6n,1,0.363625,0.363625,0.363625,0.363625
results/baseline_one_to_one_metrics_20260510/metrics.csv,8,label,sc_tree_canopy_baseline,occupancy_component_count_6n,1,278.0,278.0,278.0,278.0
results/baseline_one_to_one_metrics_20260510/metrics.csv,8,label,sc_tree_canopy_baseline,surface_area_est,1,2.497838,2.497838,2.497838,2.497838
results/baseline_one_to_one_metrics_20260510/metrics.csv,8,label,sc_tree_canopy_baseline,bbox_volume,1,0.689243,0.689243,0.689243,0.689243
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,,,vertices,8,176448.5,69227.0,21600.0,647958.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,,,faces,8,127564.5,48650.0,10800.0,455964.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,,,lcr_r0,8,0.999944,1.0,0.999711,1.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,,,lcr_r1,8,1.0,1.0,1.0,1.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,,,lcr_r2,8,1.0,1.0,1.0,1.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,dla_cluster_baseline,vertices,1,21600.0,21600.0,21600.0,21600.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,dla_cluster_baseline,faces,1,10800.0,10800.0,10800.0,10800.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,dla_cluster_baseline,lcr_r0,1,0.99984,0.99984,0.99984,0.99984
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,dla_cluster_baseline,lcr_r1,1,1.0,1.0,1.0,1.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,dla_cluster_baseline,lcr_r2,1,1.0,1.0,1.0,1.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,ifs_branch_tree_baseline,vertices,1,93494.0,93494.0,93494.0,93494.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,ifs_branch_tree_baseline,faces,1,65600.0,65600.0,65600.0,65600.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,ifs_branch_tree_baseline,lcr_r0,1,1.0,1.0,1.0,1.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,ifs_branch_tree_baseline,lcr_r1,1,1.0,1.0,1.0,1.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,ifs_branch_tree_baseline,lcr_r2,1,1.0,1.0,1.0,1.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,lsystem_branch_baseline,vertices,1,32426.0,32426.0,32426.0,32426.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,lsystem_branch_baseline,faces,1,20736.0,20736.0,20736.0,20736.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,lsystem_branch_baseline,lcr_r0,1,0.999711,0.999711,0.999711,0.999711
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,lsystem_branch_baseline,lcr_r1,1,1.0,1.0,1.0,1.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,lsystem_branch_baseline,lcr_r2,1,1.0,1.0,1.0,1.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,ours_coral_octopus,vertices,1,237047.0,237047.0,237047.0,237047.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,ours_coral_octopus,faces,1,180132.0,180132.0,180132.0,180132.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,ours_coral_octopus,lcr_r0,1,1.0,1.0,1.0,1.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,ours_coral_octopus,lcr_r1,1,1.0,1.0,1.0,1.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,ours_coral_octopus,lcr_r2,1,1.0,1.0,1.0,1.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,ours_pyrite_lattice,vertices,1,294399.0,294399.0,294399.0,294399.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,ours_pyrite_lattice,faces,1,226088.0,226088.0,226088.0,226088.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,ours_pyrite_lattice,lcr_r0,1,1.0,1.0,1.0,1.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,ours_pyrite_lattice,lcr_r1,1,1.0,1.0,1.0,1.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,ours_pyrite_lattice,lcr_r2,1,1.0,1.0,1.0,1.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,ours_vine_root,vertices,1,39704.0,39704.0,39704.0,39704.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,ours_vine_root,faces,1,29496.0,29496.0,29496.0,29496.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,ours_vine_root,lcr_r0,1,1.0,1.0,1.0,1.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,ours_vine_root,lcr_r1,1,1.0,1.0,1.0,1.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,ours_vine_root,lcr_r2,1,1.0,1.0,1.0,1.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,ours_vine_stage5,vertices,1,647958.0,647958.0,647958.0,647958.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,ours_vine_stage5,faces,1,455964.0,455964.0,455964.0,455964.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,ours_vine_stage5,lcr_r0,1,1.0,1.0,1.0,1.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,ours_vine_stage5,lcr_r1,1,1.0,1.0,1.0,1.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,ours_vine_stage5,lcr_r2,1,1.0,1.0,1.0,1.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,sc_tree_canopy_baseline,vertices,1,44960.0,44960.0,44960.0,44960.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,sc_tree_canopy_baseline,faces,1,31700.0,31700.0,31700.0,31700.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,sc_tree_canopy_baseline,lcr_r0,1,1.0,1.0,1.0,1.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,sc_tree_canopy_baseline,lcr_r1,1,1.0,1.0,1.0,1.0
results/baseline_one_to_one_surface_metrics_20260510/surface_metrics_occ64.csv,8,label,sc_tree_canopy_baseline,lcr_r2,1,1.0,1.0,1.0,1.0
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,,,vertices,4,41957.75,41540.0,37696.0,47055.0
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,,,faces,4,49011.0,48708.0,44592.0,54036.0
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,,,component_count,4,2793.75,2739.0,2515.0,3182.0
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,,,largest_occupancy_component_ratio_6n,4,1.0,1.0,1.0,1.0
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,,,occupancy_component_count_6n,4,1.0,1.0,1.0,1.0
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,,,surface_area_est,4,3.926456,3.902181,3.572433,4.329027
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,,,bbox_volume,4,0.47491,0.462412,0.437417,0.537398
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,label,bismuth_hopper_depth_stage_01_bismuth_steps6_tex1024_xformers_textured,vertices,1,37696.0,37696.0,37696.0,37696.0
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,label,bismuth_hopper_depth_stage_01_bismuth_steps6_tex1024_xformers_textured,faces,1,44592.0,44592.0,44592.0,44592.0
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,label,bismuth_hopper_depth_stage_01_bismuth_steps6_tex1024_xformers_textured,component_count,1,2515.0,2515.0,2515.0,2515.0
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,label,bismuth_hopper_depth_stage_01_bismuth_steps6_tex1024_xformers_textured,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,label,bismuth_hopper_depth_stage_01_bismuth_steps6_tex1024_xformers_textured,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,label,bismuth_hopper_depth_stage_01_bismuth_steps6_tex1024_xformers_textured,surface_area_est,1,3.572433,3.572433,3.572433,3.572433
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,label,bismuth_hopper_depth_stage_01_bismuth_steps6_tex1024_xformers_textured,bbox_volume,1,0.437417,0.437417,0.437417,0.437417
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,label,bismuth_hopper_depth_stage_02_bismuth_steps6_tex1024_xformers_textured,vertices,1,39679.0,39679.0,39679.0,39679.0
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,label,bismuth_hopper_depth_stage_02_bismuth_steps6_tex1024_xformers_textured,faces,1,46980.0,46980.0,46980.0,46980.0
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,label,bismuth_hopper_depth_stage_02_bismuth_steps6_tex1024_xformers_textured,component_count,1,2590.0,2590.0,2590.0,2590.0
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,label,bismuth_hopper_depth_stage_02_bismuth_steps6_tex1024_xformers_textured,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,label,bismuth_hopper_depth_stage_02_bismuth_steps6_tex1024_xformers_textured,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,label,bismuth_hopper_depth_stage_02_bismuth_steps6_tex1024_xformers_textured,surface_area_est,1,3.763745,3.763745,3.763745,3.763745
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,label,bismuth_hopper_depth_stage_02_bismuth_steps6_tex1024_xformers_textured,bbox_volume,1,0.437417,0.437417,0.437417,0.437417
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,label,bismuth_hopper_depth_stage_03_bismuth_steps6_tex1024_xformers_textured,vertices,1,43401.0,43401.0,43401.0,43401.0
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,label,bismuth_hopper_depth_stage_03_bismuth_steps6_tex1024_xformers_textured,faces,1,50436.0,50436.0,50436.0,50436.0
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,label,bismuth_hopper_depth_stage_03_bismuth_steps6_tex1024_xformers_textured,component_count,1,2888.0,2888.0,2888.0,2888.0
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,label,bismuth_hopper_depth_stage_03_bismuth_steps6_tex1024_xformers_textured,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,label,bismuth_hopper_depth_stage_03_bismuth_steps6_tex1024_xformers_textured,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,label,bismuth_hopper_depth_stage_03_bismuth_steps6_tex1024_xformers_textured,surface_area_est,1,4.040618,4.040618,4.040618,4.040618
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,label,bismuth_hopper_depth_stage_03_bismuth_steps6_tex1024_xformers_textured,bbox_volume,1,0.487407,0.487407,0.487407,0.487407
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,label,bismuth_hopper_depth_stage_04_bismuth_steps6_tex1024_xformers_textured,vertices,1,47055.0,47055.0,47055.0,47055.0
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,label,bismuth_hopper_depth_stage_04_bismuth_steps6_tex1024_xformers_textured,faces,1,54036.0,54036.0,54036.0,54036.0
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,label,bismuth_hopper_depth_stage_04_bismuth_steps6_tex1024_xformers_textured,component_count,1,3182.0,3182.0,3182.0,3182.0
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,label,bismuth_hopper_depth_stage_04_bismuth_steps6_tex1024_xformers_textured,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,label,bismuth_hopper_depth_stage_04_bismuth_steps6_tex1024_xformers_textured,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,label,bismuth_hopper_depth_stage_04_bismuth_steps6_tex1024_xformers_textured,surface_area_est,1,4.329027,4.329027,4.329027,4.329027
results/bismuth_depth_textured_showcase_metrics_20260509/metrics.csv,4,label,bismuth_hopper_depth_stage_04_bismuth_steps6_tex1024_xformers_textured,bbox_volume,1,0.537398,0.537398,0.537398,0.537398
results/botanical_tree_root_recursive_remote_20260511i_pull/metrics/botanical_tree_root_metrics_20260511i.csv,91,,,vertices,91,172039.10989,107431.0,20824.0,997399.0
results/botanical_tree_root_recursive_remote_20260511i_pull/metrics/botanical_tree_root_metrics_20260511i.csv,91,,,faces,91,388201.714286,242532.0,43966.0,2126476.0
results/botanical_tree_root_recursive_remote_20260511i_pull/metrics/botanical_tree_root_metrics_20260511i.csv,91,,,component_count,91,1403.098901,290.0,10.0,30227.0
results/botanical_tree_root_recursive_remote_20260511i_pull/metrics/botanical_tree_root_metrics_20260511i.csv,91,,,largest_occupancy_component_ratio_6n,91,0.978851,0.998011,0.196766,1.0
results/botanical_tree_root_recursive_remote_20260511i_pull/metrics/botanical_tree_root_metrics_20260511i.csv,91,,,occupancy_component_count_6n,91,23.78022,4.0,1.0,887.0
results/botanical_tree_root_recursive_remote_20260511i_pull/metrics/botanical_tree_root_metrics_20260511i.csv,91,,,surface_area_est,91,0.584336,0.367327,0.06734,3.25987
results/botanical_tree_root_recursive_remote_20260511i_pull/metrics/botanical_tree_root_metrics_20260511i.csv,91,,,bbox_volume,91,0.081026,0.058192,0.005449,0.7298
results/botanical_tree_root_recursive_remote_20260511i_pull/metrics/botanical_tree_root_metrics_20260511i.csv,91,label,fern_arch_yneg_20260511i__fern_frond_pinnae_attach__depth_00,vertices,1,30029.0,30029.0,30029.0,30029.0
results/botanical_tree_root_recursive_remote_20260511i_pull/metrics/botanical_tree_root_metrics_20260511i.csv,91,label,fern_arch_yneg_20260511i__fern_frond_pinnae_attach__depth_00,faces,1,63620.0,63620.0,63620.0,63620.0
results/botanical_tree_root_recursive_remote_20260511i_pull/metrics/botanical_tree_root_metrics_20260511i.csv,91,label,fern_arch_yneg_20260511i__fern_frond_pinnae_attach__depth_00,component_count,1,14.0,14.0,14.0,14.0
